Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-12-05,230.4727783203125,232.18912267969407,230.34143020779618,230.4727783203125,77994500
2017-12-06,230.51654052734375,230.94564663856292,230.05242607049982,230.56907976970888,75898600
2017-12-07,231.24343872070312,231.55867425777868,230.25390485610214,231.24343872070312,77218600
2017-12-08,232.50437927246094,232.51311799713196,231.2083489043539,232.19788253468707,76563900
2017-12-11,233.2049102783203,233.26621496801627,232.47809962197297,233.2049102783203,83077500
2017-12-12,233.6165008544922,234.08938078279797,233.23996069117888,233.99304101780547,85195800
2017-12-13,233.5902557373047,234.29956234221004,233.50268141192322,233.86171743923478,102905400
2017-12-14,232.63577270507812,234.00184675634205,232.58323345110134,233.8880027980811,100666700
2017-12-15,234.57305908203125,235.03954600715178,233.58727741842074,233.64008523179018,144610300
2017-12-18,236.0604705810547,236.41253151743066,235.86683303696876,235.9724486318288,83653600
2017-12-19,235.1538543701172,236.35086668899152,235.08342608046436,236.30686915335028,82382900
2017-12-20,235.03065490722656,236.17485961736992,234.73140178088948,236.12205182216493,76751500
2017-12-21,235.5147705078125,236.22772957066448,235.2683251398561,235.65560026957766,67032300
2017-12-22,235.45318603515625,235.56761189864133,234.91627087431047,235.53239774206176,78720900
2017-12-26,235.17152404785156,235.39156551824624,234.90748502759038,235.04828793137565,45244400
2017-12-27,235.28591918945312,235.64679037704607,235.01306995063143,235.33872698661037,57751000
2017-12-28,235.77003479003906,235.8140592012562,235.4003801547917,235.78765529873854,45116100
2017-12-29,234.88104248046875,236.36852489454853,234.6874317823452,236.35093124759084,96007400
2018-01-02,236.56219482421875,236.5974089834825,235.356371759636,235.74364692993703,86655700
2018-01-03,238.05836486816406,238.2080048224267,236.72930636216614,236.72930636216614,90070400
2018-01-04,239.0618133544922,239.54592064726094,238.12005638885017,238.700969023856,80636400
2018-01-05,240.65493774414062,240.7781469850254,239.36109298194796,239.85398366654252,83524000
2018-01-08,241.09498596191406,241.25340933192524,240.26762810449048,240.55807094951098,57319200
2018-01-09,241.6407470703125,242.26565732120056,241.23585142785015,241.517510954642,57254000
2018-01-10,241.2710418701172,241.53510772322946,240.21485903925273,240.88376677397508,69574300
2018-01-11,243.0314178466797,243.0314178466797,241.65836111335076,241.82559479271433,62361500
2018-01-12,244.61575317382812,244.7829600066717,242.99622405262795,243.2955041380164,90816100
2018-01-16,243.77947998046875,246.525592497555,243.08414159937195,245.8742785150605,106555100
2018-01-17,246.10311889648438,246.4903939539756,243.7794954120626,244.7124689067845,113258800
2018-01-18,245.68951416015625,246.41122976047913,245.19659656063544,245.98876733307662,100728000
2018-01-19,246.8072967529297,246.8072967529297,245.6894958496924,246.27038164407927,140920100
2018-01-22,248.81402587890625,248.81402587890625,246.54318349531874,246.59601814517936,91322400
2018-01-23,249.34222412109375,249.63266707134613,248.53245961344015,248.85811672329496,97084700
2018-01-24,249.24530029296875,250.5831692608211,248.0658815548257,249.98463620969167,134816100
2018-01-25,249.35104370117188,250.2048058868254,248.55889958863114,250.1080005095375,84587300
2018-01-26,252.2379150390625,252.2819394474555,249.93188483201155,250.18714044699553,107743100
2018-01-29,250.5655975341797,252.10588770899435,250.40717413415427,251.66580480190444,90118300
2018-01-30,247.99551391601562,250.61839069835986,247.52021688316722,248.7348499334868,131796400
